# paper: 10.1126%2Fsciadv.aaq1636
# figure: Figure S3  panel: Figure_S3_1
# technique: gas_adsorption_isotherm  material: X-pcu-3-Zn-3i
# series: X-pcu-3-Zn-3i-β  (experimental)
# x: RelativePressure(p/p)   y: data units from y ticks
x,y
-0.00174,47.245681
-0.00091,47.245681
0.00820,49.318618
0.00902,49.318618
0.01978,42.581574
0.01978,53.464491
0.02061,42.581574
0.02061,53.464491
0.03800,51.391555
0.03882,51.391555
0.10895,119.269262
0.13237,123.944338
0.13320,123.944338
0.13402,123.944338
0.13485,123.944338
0.13568,123.944338
0.13651,123.944338
0.13733,125.671785
0.13733,122.216891
0.13816,125.671785
0.13816,122.216891
0.13899,126.017274
0.13899,121.871401
0.13982,126.017274
0.13982,121.871401
0.14065,126.362764
0.14065,121.525912
0.14147,126.362764
0.14147,121.525912
0.14230,121.525912
0.14230,126.535509
0.14313,126.535509
0.14313,121.525912
0.14396,126.535509
0.14396,121.353167
0.14478,126.535509
0.14478,121.353167
0.14561,126.708253
0.14561,121.353167
0.14644,126.708253
0.14644,121.353167
0.14727,126.708253
0.14727,121.353167
0.14810,126.708253
0.14810,121.353167
0.14892,121.353167
0.14892,126.535509
0.14975,126.535509
0.14975,121.353167
0.15058,126.362764
0.15058,121.525912
0.15141,126.362764
0.15141,121.525912
0.15224,126.362764
0.15224,121.871401
0.15306,126.362764
0.15306,121.871401
0.15389,126.017274
0.15389,122.044146
0.15472,126.017274
0.15472,122.044146
0.15555,125.499040
0.15555,122.562380
0.15637,122.562380
0.15637,125.499040
0.15720,123.944338
0.15803,123.944338
0.16217,125.844530
0.16300,125.844530
0.18038,127.226488
0.18121,127.226488
0.18369,129.126679
0.18452,129.126679
0.18535,129.126679
0.18618,129.126679
0.18700,130.508637
0.18700,127.571977
0.18783,130.508637
0.18783,127.571977
0.18866,131.026871
0.18866,127.053743
0.18949,131.026871
0.18949,127.053743
0.19031,126.880998
0.19031,131.199616
0.19114,131.199616
0.19114,126.880998
0.19197,131.372361
0.19197,126.708253
0.19280,131.372361
0.19280,126.708253
0.19363,131.545106
0.19363,126.535509
0.19445,131.545106
0.19445,126.535509
0.19528,131.545106
0.19528,126.535509
0.19611,131.545106
0.19611,126.535509
0.19694,126.535509
0.19694,131.717850
0.19776,131.717850
0.19776,126.535509
0.19859,131.545106
0.19859,126.535509
0.19942,131.545106
0.19942,126.535509
0.20025,131.545106
0.20025,126.708253
0.20108,131.545106
0.20108,126.708253
0.20190,131.372361
0.20190,126.708253
0.20273,126.708253
0.20273,131.372361
0.20356,131.199616
0.20356,127.053743
0.20439,127.053743
0.20439,131.199616
0.20522,130.854127
0.20522,127.399232
0.20604,130.854127
0.20604,127.399232
0.20687,128.953935
0.20770,128.953935
0.21018,129.126679
0.21101,129.126679
0.21349,130.681382
0.21432,130.681382
0.22177,131.372361
0.22260,131.372361
0.22343,131.545106
0.22425,131.545106
0.22674,133.272553
0.22757,133.272553
0.22839,133.099808
0.22922,133.099808
0.23005,133.099808
0.23088,133.099808
0.23171,134.827255
0.23171,131.717850
0.23253,134.827255
0.23253,131.717850
0.23336,135.345489
0.23336,131.199616
0.23419,135.345489
0.23419,131.199616
0.23502,131.026871
0.23502,135.690979
0.23584,135.690979
0.23584,131.026871
0.23667,135.690979
0.23667,130.681382
0.23750,130.681382
0.23750,135.690979
0.23833,130.681382
0.23833,135.863724
0.23916,135.863724
0.23916,130.681382
0.23998,135.863724
0.23998,130.681382
0.24081,135.863724
0.24081,130.681382
0.24164,135.863724
0.24164,130.681382
0.24247,135.863724
0.24247,130.681382
0.24329,135.863724
